sept20_publishFINAL
Operator,Technology1,Upload or Download,Speed,Signal Strength,Location
AIRTEL,4G,download,2526,na,Kolkata
AIRTEL,4G,download,646.0,-107,Kolkata
AIRTEL,4G,download,2891,-101,Kolkata
AIRTEL,4G,download,3159,na,Kolkata
AIRTEL,4G,download,550,-109,Kolkata
AIRTEL,4G,download,2169,na,Kolkata
AIRTEL,4G,download,391,na,Kolkata
AIRTEL,4G,download,1578,-99,Kolkata
AIRTEL,4G,download,2337,-107,Kolkata
AIRTEL,4G,download,4170,-105,Kolkata
AIRTEL,4G,download,3276,-107,Kolkata
AIRTEL,4G,upload,658,-111,Kolkata
AIRTEL,4G,upload,96,-103,Kolkata
AIRTEL,4G,upload,176,-99,Kolkata
AIRTEL,4G,upload,61,-101,Kolkata
AIRTEL,4G,upload,1208,-111,Kolkata
AIRTEL,4G,upload,894,-107,Kolkata
AIRTEL,4G,upload,471,-109,Kolkata
AIRTEL,4G,upload,246,-111,Kolkata
AIRTEL,4G,upload,79,-107,Kolkata
AIRTEL,4G,upload,1549,-99,Kolkata
AIRTEL,4G,upload,2384,-111,Kolkata
AIRTEL,4G,upload,638,-107,Kolkata
AIRTEL,4G,upload,805,-107,Kolkata
AIRTEL,4G,upload,704,-101,Kolkata
AIRTEL,4G,upload,34,-111,Kolkata
AIRTEL,4G,upload,1767,-109,Kolkata
AIRTEL,4G,upload,325,-111,Kolkata
AIRTEL,4G,upload,32,na,Kolkata
AIRTEL,4G,upload,912,-107,Kolkata
AIRTEL,4G,upload,1430,-107,Kolkata
AIRTEL,4G,upload,1134,-111,Kolkata
AIRTEL,4G,upload,1078,-107,Kolkata
JIO,4G,download,79683,-58,Madhya Pradesh
JIO,4G,download,79973,-58,Madhya Pradesh
JIO,4G,download,79250,-58,Madhya Pradesh
JIO,4G,download,72819,-58,Madhya Pradesh
JIO,4G,upload,8714,-58,Madhya Pradesh
JIO,4G,upload,7087,-58,Madhya Pradesh
JIO,4G,upload,8212,-58,Madhya Pradesh
JIO,4G,upload,8721,-58,Madhya Pradesh
IDEA,4G,download,36166,na,Madhya Pradesh
IDEA,4G,download,27233,na,Madhya Pradesh
IDEA,4G,download,14031,na,Madhya Pradesh
IDEA,4G,download,23827,na,Madhya Pradesh
IDEA,4G,download,25534,na,Madhya Pradesh
IDEA,4G,download,29658,na,Madhya Pradesh
IDEA,4G,download,35609,na,Madhya Pradesh
IDEA,4G,download,26705,na,Madhya Pradesh
IDEA,4G,download,29412,na,Madhya Pradesh
IDEA,4G,download,29369,na,Madhya Pradesh
IDEA,4G,download,32241,na,Madhya Pradesh
IDEA,4G,download,28242,na,Madhya Pradesh
IDEA,4G,download,23533,na,Madhya Pradesh
IDEA,4G,download,22281,na,Madhya Pradesh
IDEA,4G,download,4241,na,Madhya Pradesh
IDEA,4G,download,4577,na,Madhya Pradesh
IDEA,4G,download,19758,na,Madhya Pradesh
IDEA,4G,download,29079,na,Madhya Pradesh
IDEA,4G,download,25396,na,Madhya Pradesh
IDEA,4G,download,27313,na,Madhya Pradesh
IDEA,4G,download,43997,na,Madhya Pradesh
IDEA,4G,upload,9783,na,Madhya Pradesh
IDEA,4G,upload,12349,na,Madhya Pradesh
IDEA,4G,upload,4641,na,Madhya Pradesh
IDEA,4G,upload,4187,na,Madhya Pradesh
IDEA,4G,upload,4919,na,Madhya Pradesh
IDEA,4G,upload,3872,na,Madhya Pradesh
IDEA,4G,upload,4975,na,Madhya Pradesh
IDEA,4G,upload,4809,na,Madhya Pradesh
IDEA,4G,upload,4892,na,Madhya Pradesh
IDEA,4G,upload,4838,na,Madhya Pradesh
IDEA,4G,upload,4626,na,Madhya Pradesh
IDEA,4G,upload,4323,na,Madhya Pradesh
IDEA,4G,upload,4211,na,Madhya Pradesh
IDEA,4G,upload,4174,na,Madhya Pradesh
IDEA,4G,upload,3188,na,Madhya Pradesh
IDEA,4G,upload,2164,na,Madhya Pradesh
IDEA,4G,upload,4212,na,Madhya Pradesh
IDEA,4G,upload,31326,na,Madhya Pradesh
IDEA,4G,upload,24871,na,Madhya Pradesh
IDEA,4G,upload,27369,na,Madhya Pradesh
IDEA,4G,upload,4848,na,Madhya Pradesh
JIO,4G,download,2598,-107,Madhya Pradesh
JIO,4G,upload,1412,-107,Madhya Pradesh
AIRTEL,4G,upload,771,na,Andhra Pradesh
AIRTEL,4G,upload,1060,-106,Andhra Pradesh
AIRTEL,4G,upload,5544,na,Andhra Pradesh
AIRTEL,4G,upload,10763,-109,Andhra Pradesh
AIRTEL,4G,upload,6497,-101,Andhra Pradesh
AIRTEL,4G,upload,2821,na,Andhra Pradesh
AIRTEL,4G,upload,1733,na,Andhra Pradesh
AIRTEL,4G,upload,5765,na,Andhra Pradesh
AIRTEL,4G,upload,2544,na,Andhra Pradesh
AIRTEL,4G,upload,7977,-106,Andhra Pradesh
AIRTEL,4G,upload,3646,-112,Andhra Pradesh
VODAFONE,4G,download,3621,-91,UP East
VODAFONE,4G,download,23391,-88,UP East
VODAFONE,4G,download,700,-100,UP East
VODAFONE,4G,upload,9396.0,-92,UP East
VODAFONE,4G,upload,25420,-88,UP East
VODAFONE,4G,upload,1043,-100,UP East
VODAFONE,4G,download,3485,-76,Chennai
VODAFONE,4G,download,2385,-81,NA
JIO,4G,download,639,-55,Gujarat
JIO,4G,download,3504,-61,Gujarat
JIO,4G,download,249,-67,Gujarat
JIO,4G,download,911,-71,Gujarat
JIO,4G,upload,992,-55,Gujarat
JIO,4G,upload,468,-63,Gujarat
JIO,4G,upload,413,-67,Gujarat
JIO,4G,upload,236,-73,Gujarat
JIO,4G,download,12498,-67,Mumbai
JIO,4G,download,24391,na,Mumbai
JIO,4G,download,21060,-57,Mumbai
JIO,4G,download,14701,-61,Mumbai
JIO,4G,download,27772,na,Mumbai
JIO,4G,upload,2239,-67,Mumbai
JIO,4G,upload,1892,na,Mumbai
JIO,4G,upload,2892,-57,Mumbai
JIO,4G,upload,3738,-61,Mumbai
JIO,4G,upload,2069,-69,Mumbai
JIO,4G,download,8676,-99,Madhya Pradesh
JIO,4G,download,5177,-98,Madhya Pradesh
JIO,4G,download,9556,-98,Madhya Pradesh
JIO,4G,download,58901,-65,Orissa
JIO,4G,download,84536,-65,Orissa
JIO,4G,upload,6424,-65,Orissa
JIO,4G,upload,7767,-65,Orissa
AIRTEL,4G,download,4346,na,UP West
AIRTEL,4G,download,5079,-112,UP West
AIRTEL,4G,download,21435,-99,UP West
AIRTEL,4G,download,10,-94,UP West
AIRTEL,4G,download,14128.0,-97,UP West
AIRTEL,4G,download,7189,-98,UP West
AIRTEL,4G,download,4458,-103,UP West
AIRTEL,4G,download,4378,-97,UP West
AIRTEL,4G,download,88.0,-103,UP West
AIRTEL,4G,download,5549,-101,UP West
AIRTEL,4G,download,16384,-93,UP West
AIRTEL,4G,upload,927,na,UP West
AIRTEL,4G,upload,1283,na,UP West
AIRTEL,4G,upload,3929,-99,UP West
AIRTEL,4G,upload,968,-95,UP West
AIRTEL,4G,upload,2389,-94,UP West
AIRTEL,4G,upload,2004,-100,UP West
AIRTEL,4G,upload,2005.0,-103,UP West
AIRTEL,4G,upload,3213,-97,UP West
AIRTEL,4G,upload,3168,-103,UP West
AIRTEL,4G,upload,1960,-101,UP West
AIRTEL,4G,upload,1566,-96,UP West
JIO,4G,download,196.0,-101,Kolkata
JIO,4G,download,23097,-101,Kolkata
JIO,4G,download,7853,-109,Kolkata
JIO,4G,download,8230,-111,Kolkata
JIO,4G,download,31401,-94,Kolkata
JIO,4G,download,24084,-97,Kolkata
JIO,4G,download,14.0,-104,Kolkata
JIO,4G,download,4069,-104,Kolkata
JIO,4G,download,2282,-111,Kolkata
JIO,4G,upload,1147,-101,Kolkata
JIO,4G,upload,848,-101,Kolkata
JIO,4G,upload,417,-110,Kolkata
JIO,4G,upload,789,-111,Kolkata
JIO,4G,upload,7204,-94,Kolkata
JIO,4G,upload,2123,-101,Kolkata
JIO,4G,upload,525,-104,Kolkata
JIO,4G,upload,527,-105,Kolkata
JIO,4G,upload,1,na,Kolkata
JIO,4G,download,33151,-84,Karnataka
JIO,4G,download,8297,-98,Karnataka
JIO,4G,download,10148,-108,Orissa
JIO,4G,upload,1590,-109,Orissa
JIO,4G,download,502,-55,Delhi
JIO,4G,upload,3490,-55,Delhi
AIRTEL,4G,download,3420,-85,Kerala
AIRTEL,4G,download,418,-93,Kerala
AIRTEL,4G,upload,75,-85,Kerala
AIRTEL,4G,upload,38,-93,Kerala
AIRTEL,4G,download,7339,na,Chennai
AIRTEL,4G,download,14707,na,Chennai
AIRTEL,4G,download,16877,na,Chennai
AIRTEL,4G,download,9813,na,Chennai
AIRTEL,4G,download,9249,na,Chennai
AIRTEL,4G,download,12044,na,Chennai
AIRTEL,4G,download,5416,na,Chennai
AIRTEL,4G,download,6503,na,Chennai
AIRTEL,4G,download,7401,na,Chennai
AIRTEL,4G,upload,13741,na,Chennai
AIRTEL,4G,upload,10372,na,Chennai
AIRTEL,4G,upload,7873,na,Chennai
AIRTEL,4G,upload,5278,na,Chennai
AIRTEL,4G,upload,5223,na,Chennai
AIRTEL,4G,upload,5028,na,Chennai
AIRTEL,4G,upload,4876,na,Chennai
AIRTEL,4G,upload,5160,na,Chennai
AIRTEL,4G,upload,5232,na,Chennai
JIO,4G,download,52681,-66,Delhi
JIO,4G,download,54132,-68,Delhi
JIO,4G,download,54068,-65,Delhi
JIO,4G,download,53888,-65,Delhi
JIO,4G,upload,8354,-66,Delhi
JIO,4G,upload,7925,-68,Delhi
JIO,4G,upload,5441,-65,Delhi
JIO,4G,upload,7086,-65,Delhi
JIO,4G,download,489,na,West Bengal
JIO,4G,download,36876,-77,Maharashtra
JIO,4G,upload,4342,-77,Maharashtra
JIO,4G,download,37038,-59,Madhya Pradesh
JIO,4G,download,36439,-59,Madhya Pradesh
JIO,4G,upload,6719,-59,Madhya Pradesh
JIO,4G,upload,6663,-59,Madhya Pradesh
JIO,4G,download,80248,-59,Madhya Pradesh
JIO,4G,download,80600,-59,Madhya Pradesh
JIO,4G,download,80363,-59,Madhya Pradesh
JIO,4G,download,368,-81,Jammu & Kashmir
JIO,4G,upload,633,-90,Jammu & Kashmir
JIO,4G,download,84344,-73,Delhi
JIO,4G,upload,8911,-73,Delhi
JIO,4G,download,7876,-55,Kolkata
JIO,4G,download,10449,-59,Kolkata
JIO,4G,download,5786,-51,Kolkata
JIO,4G,download,11579,-65,Kolkata
JIO,4G,download,12057,-59,Kolkata
JIO,4G,download,12164,-55,Kolkata
JIO,4G,download,6953,-75,Kolkata
JIO,4G,upload,1899,-59,Kolkata
JIO,4G,upload,1886,-59,Kolkata
JIO,4G,upload,3468,-61,Kolkata
JIO,4G,upload,955,-63,Kolkata
JIO,4G,upload,4187,-59,Kolkata
JIO,4G,upload,6376,-55,Kolkata
JIO,4G,upload,1136,-75,Kolkata
AIRTEL,3G,download,2363,na,Andhra Pradesh
AIRTEL,3G,download,2263,na,Andhra Pradesh
AIRTEL,3G,download,1723,na,Andhra Pradesh
AIRTEL,4G,download,281,na,Andhra Pradesh
AIRTEL,4G,download,2398,-57,Kolkata
AIRTEL,4G,download,840,-61,Kolkata
AIRTEL,4G,upload,2450,-57,Kolkata
AIRTEL,4G,upload,1808,-61,Kolkata
JIO,4G,download,53982,-68,Delhi
JIO,4G,download,53995,-68,Delhi
JIO,4G,upload,7413,-68,Delhi
JIO,4G,upload,7149,-68,Delhi
JIO,4G,upload,8693,-73,Maharashtra
VODAFONE,4G,download,21991,-103,UP East
VODAFONE,4G,upload,60228,-103,UP East
JIO,4G,download,18,-103,UP East
JIO,4G,download,79320,-64,Kerala
JIO,4G,upload,9097,-64,Kerala
AIRTEL,4G,download,18587,-91,Andhra Pradesh
AIRTEL,4G,download,25029,-91,Andhra Pradesh
AIRTEL,4G,download,39309,-93,Andhra Pradesh
AIRTEL,4G,upload,2265,-91,Andhra Pradesh
AIRTEL,4G,upload,3035,-91,Andhra Pradesh
AIRTEL,4G,upload,3783,-93,Andhra Pradesh
CELLONE,4G,download,5872,-97,Maharashtra
CELLONE,4G,upload,4804,-97,Maharashtra
JIO,4G,download,2359,na,UP East
JIO,4G,download,518,na,UP East
JIO,4G,download,814,na,UP East
JIO,4G,download,715,na,UP East
JIO,4G,download,522,na,UP East
JIO,4G,download,830,na,UP East
JIO,4G,download,1124.0,na,UP East
JIO,4G,download,4667,na,UP East
JIO,4G,download,281,na,UP East
JIO,4G,download,2171,na,UP East
JIO,4G,download,2236,na,UP East
JIO,4G,download,3693,na,UP East
JIO,4G,download,1014,na,UP East
JIO,4G,download,1988,na,UP East
JIO,4G,download,268,na,UP East
JIO,4G,download,353,na,UP East
JIO,4G,download,238,na,UP East
JIO,4G,download,909,na,UP East
JIO,4G,download,413,na,UP East
JIO,4G,download,414,na,UP East
JIO,4G,download,354,na,UP East
JIO,4G,download,681,na,UP East
JIO,4G,download,403,na,UP East
JIO,4G,download,608,na,UP East
JIO,4G,download,597,na,UP East
JIO,4G,download,330,na,UP East
JIO,4G,download,222,na,UP East
JIO,4G,download,841,na,UP East
JIO,4G,download,1263,na,UP East
JIO,4G,download,1215,na,UP East
JIO,4G,download,2163,na,UP East
JIO,4G,download,3526,na,UP East
JIO,4G,download,1448,na,UP East
JIO,4G,download,411,na,UP East
JIO,4G,upload,62,na,UP East
JIO,4G,upload,33,na,UP East
JIO,4G,upload,18,na,UP East
JIO,4G,upload,39,na,UP East
JIO,4G,upload,69,na,UP East
JIO,4G,upload,29,na,UP East
JIO,4G,upload,95,na,UP East
JIO,4G,upload,911,na,UP East
JIO,4G,upload,9,na,UP East
JIO,4G,upload,86,na,UP East
JIO,4G,upload,65.0,na,UP East
JIO,4G,upload,190,na,UP East
JIO,4G,upload,25,na,UP East
JIO,4G,upload,62,na,UP East
JIO,4G,upload,38,na,UP East
JIO,4G,upload,61,na,UP East
JIO,4G,upload,233,na,UP East
JIO,4G,upload,165,na,UP East
JIO,4G,upload,3,na,UP East
JIO,4G,upload,27,na,UP East
JIO,4G,upload,254,na,UP East
JIO,4G,upload,279,na,UP East
JIO,4G,upload,306,na,UP East
JIO,4G,upload,279,na,UP East
JIO,4G,upload,73,na,UP East
JIO,4G,upload,31,na,UP East
JIO,4G,upload,40,na,UP East
JIO,4G,upload,49,na,UP East
JIO,4G,upload,98,na,UP East
JIO,4G,upload,526,na,UP East
JIO,4G,upload,46,na,UP East
JIO,4G,upload,247,na,UP East
JIO,4G,upload,272,na,UP East
JIO,4G,upload,1073,na,UP East
VODAFONE,3G,download,517,-95,West Bengal
VODAFONE,3G,download,544,-93,West Bengal
VODAFONE,3G,download,344,-95,West Bengal
VODAFONE,3G,download,180,-93,West Bengal
VODAFONE,3G,download,377,-95,West Bengal
VODAFONE,3G,download,590,-91,West Bengal
VODAFONE,3G,upload,1165,-95,West Bengal
VODAFONE,3G,upload,705,-93,West Bengal
VODAFONE,3G,upload,1151,-95,West Bengal
VODAFONE,3G,upload,1583,-93,West Bengal
VODAFONE,3G,upload,720,-95,West Bengal
VODAFONE,3G,upload,1882,-91,West Bengal
JIO,4G,download,78222,-68,UP East
JIO,4G,upload,8365,-68,UP East
JIO,4G,download,76949,-69,Rajasthan
JIO,4G,download,78716,-69,Rajasthan
JIO,4G,download,72132,-69,Rajasthan
JIO,4G,download,77283,-70,Rajasthan
JIO,4G,upload,8703,-69,Rajasthan
JIO,4G,upload,8806,-69,Rajasthan
JIO,4G,upload,8908,-69,Rajasthan
JIO,4G,upload,8481,-70,Rajasthan
AIRTEL,4G,download,17213,na,Maharashtra
AIRTEL,4G,upload,25914,na,Maharashtra
JIO,4G,download,80337,-80,Delhi
JIO,4G,download,78707,-80,Delhi
JIO,4G,download,80417,-80,Delhi
JIO,4G,download,60004,-81,Delhi
JIO,4G,upload,8674,-80,Delhi
JIO,4G,upload,9066,-80,Delhi
JIO,4G,upload,8808,-80,Delhi
JIO,4G,upload,7006,-81,Delhi
JIO,4G,download,29585,-59,Madhya Pradesh
JIO,4G,upload,5982,-59,Madhya Pradesh
JIO,4G,download,49444,-72,UP West
JIO,4G,download,666,na,UP East
JIO,4G,download,1418,na,UP East
JIO,4G,download,87.0,na,UP East
JIO,4G,download,11222,na,UP East
JIO,4G,upload,145,na,UP East
JIO,4G,upload,240,na,UP East
JIO,4G,upload,390,na,UP East
JIO,4G,upload,632,na,UP East
JIO,4G,download,16445,-71,Maharashtra
JIO,4G,upload,1957,-69,Maharashtra
JIO,4G,download,42267,-68,Maharashtra
JIO,4G,download,56547,-68,Maharashtra
JIO,4G,upload,5578,-68,Maharashtra
JIO,4G,upload,5875,-68,Maharashtra
JIO,4G,download,80114,-70,Maharashtra
JIO,4G,upload,8666,-70,Maharashtra
AIRTEL,4G,download,5159,-67,Maharashtra
AIRTEL,4G,upload,783,-69,Maharashtra
AIRTEL,4G,upload,94,-59,Maharashtra
AIRTEL,4G,upload,147,-61,Maharashtra
JIO,4G,download,56713,-67,Delhi
JIO,4G,download,45929,-68,Delhi
JIO,4G,upload,4745,-67,Delhi
JIO,4G,upload,5575,-68,Delhi
JIO,4G,download,1434,-91,Madhya Pradesh
JIO,4G,upload,2430,-97,Madhya Pradesh
JIO,4G,upload,706,-75,Maharashtra
JIO,4G,upload,275,-85,Maharashtra
AIRTEL,4G,download,4756,-51,Maharashtra
AIRTEL,4G,download,5475,-51,Maharashtra
AIRTEL,4G,upload,20991,-51,Maharashtra
AIRTEL,4G,upload,9720,-57,Maharashtra
JIO,4G,download,38873,-68,Maharashtra
JIO,4G,download,47419,-68,Maharashtra
JIO,4G,download,26603,-68,Maharashtra
JIO,4G,download,18685,-68,Maharashtra
JIO,4G,upload,4916,-68,Maharashtra
JIO,4G,upload,3727,-68,Maharashtra
JIO,4G,upload,2689,-68,Maharashtra
JIO,4G,upload,3269,-68,Maharashtra
JIO,4G,download,1982,na,Kerala
JIO,4G,download,2703,na,Kerala
JIO,4G,download,2930,na,Kerala
JIO,4G,download,702,na,Kerala
JIO,4G,upload,185,na,Kerala
JIO,4G,upload,1153,na,Kerala
JIO,4G,upload,274,na,Kerala
JIO,4G,upload,470,na,Kerala
JIO,4G,download,3,-66,Kerala
JIO,4G,upload,10127,-66,Kerala
JIO,4G,download,3780,na,Orissa
JIO,4G,upload,140,na,Orissa
AIRTEL,4G,download,754,na,Kerala
AIRTEL,4G,download,537,na,Kerala
AIRTEL,4G,upload,270,na,Kerala
AIRTEL,4G,upload,330,na,Kerala
JIO,4G,download,40157,-90,Maharashtra
JIO,4G,upload,7510,-90,Maharashtra
JIO,4G,download,17618,-51,Andhra Pradesh
JIO,4G,download,15234,-55,Andhra Pradesh
JIO,4G,download,22350,-53,Andhra Pradesh
JIO,4G,upload,8521,-53,Andhra Pradesh
JIO,4G,upload,8410,-55,Andhra Pradesh
JIO,4G,upload,9433,-53,Andhra Pradesh
JIO,4G,download,751,na,Kerala
JIO,4G,upload,15,na,Kerala
JIO,4G,download,3634,-77,Kerala
JIO,4G,download,7708,-73,Kerala
JIO,4G,upload,471,-77,Kerala
JIO,4G,upload,973,-73,Kerala
JIO,4G,download,450,-83,UP East
JIO,4G,download,589,-87,UP East
JIO,4G,download,417,-87,UP East
JIO,4G,download,477,-92,UP East
JIO,4G,upload,2786,-86,UP East
JIO,4G,upload,1964,-88,UP East
JIO,4G,upload,2177,-92,UP East
JIO,4G,upload,1628,-83,UP East
VODAFONE,4G,download,5750,na,Mumbai
VODAFONE,4G,download,5477,na,Mumbai
VODAFONE,4G,upload,526,na,Mumbai
VODAFONE,4G,upload,426,na,Mumbai
VODAFONE,4G,download,23,-89,Gujarat
JIO,4G,download,1110,-99,Gujarat
JIO,4G,download,5891,-96,Gujarat
VODAFONE,4G,download,43,-76,Gujarat
VODAFONE,4G,upload,2903,-91,Gujarat
JIO,4G,upload,1141,-99,Gujarat
JIO,4G,upload,2295,-97,Gujarat
VODAFONE,4G,upload,6422,-76,Gujarat
JIO,4G,download,36576,-93,Andhra Pradesh
JIO,4G,download,14539,-100,Andhra Pradesh
JIO,4G,download,18633,-75,Andhra Pradesh
JIO,4G,upload,4118,-95,Andhra Pradesh
JIO,4G,upload,4719,-98,Andhra Pradesh
JIO,4G,upload,2935,-75,Andhra Pradesh
AIRTEL,4G,download,893,-107,Madhya Pradesh
AIRTEL,4G,upload,155,-109,Madhya Pradesh
JIO,4G,download,6140,-85,Rajasthan
JIO,4G,download,24911,-67,Rajasthan
JIO,4G,download,14799,-63,UP East
JIO,4G,upload,5315,-63,UP East
JIO,4G,download,73785,-65,Orissa
JIO,4G,download,68250,-65,Orissa
JIO,4G,download,53053,-65,Orissa
JIO,4G,download,47539,-65,Orissa
JIO,4G,download,54971,-65,Orissa
JIO,4G,upload,8451,-65,Orissa
JIO,4G,upload,6029,-65,Orissa
JIO,4G,upload,6408,-65,Orissa
JIO,4G,upload,2763,-65,Orissa
JIO,4G,upload,3094,-65,Orissa
AIRTEL,4G,download,1652,na,Mumbai
AIRTEL,4G,download,324,na,Mumbai
AIRTEL,4G,download,26450,-98,Mumbai
AIRTEL,4G,download,6833,-101,Mumbai
AIRTEL,4G,download,454,na,Mumbai
AIRTEL,4G,download,5000,-111,Mumbai
AIRTEL,4G,download,4325,-105,Mumbai
AIRTEL,4G,download,12757,-100,Mumbai
AIRTEL,4G,download,4881,-105,Mumbai
AIRTEL,4G,download,5401,-105,Mumbai
AIRTEL,4G,download,1958,-110,Mumbai
AIRTEL,4G,download,2985,-108,Mumbai
AIRTEL,4G,download,12440,-100,Mumbai
AIRTEL,4G,download,8264,-101,Mumbai
AIRTEL,4G,download,3547,-99,Mumbai
AIRTEL,4G,download,4499,-100,Mumbai
AIRTEL,4G,download,15504,-105,Mumbai
AIRTEL,4G,download,4226,-101,Mumbai
AIRTEL,4G,download,4562,-101,Mumbai
AIRTEL,4G,download,1250,na,Mumbai
AIRTEL,4G,download,677.0,-102,Mumbai
AIRTEL,4G,download,8698,-102,Mumbai
AIRTEL,4G,download,4272,-108,Mumbai
AIRTEL,4G,download,7886,-99,Mumbai
AIRTEL,4G,download,8436,-110,Mumbai
AIRTEL,4G,download,4659,-102,Mumbai
AIRTEL,4G,download,686,-99,Mumbai
AIRTEL,4G,download,77,-98,Mumbai
AIRTEL,4G,upload,126,na,Mumbai
AIRTEL,4G,upload,65,-111,Mumbai
AIRTEL,4G,upload,5474,-98,Mumbai
AIRTEL,4G,upload,431,-103,Mumbai
AIRTEL,4G,upload,41,na,Mumbai
AIRTEL,4G,upload,1264,-111,Mumbai
AIRTEL,4G,upload,998,-105,Mumbai
AIRTEL,4G,upload,2493,-100,Mumbai
AIRTEL,4G,upload,1341,-104,Mumbai
AIRTEL,4G,upload,348,-104,Mumbai
AIRTEL,4G,upload,465,-109,Mumbai
AIRTEL,4G,upload,211,-112,Mumbai
AIRTEL,4G,upload,10397,-100,Mumbai
AIRTEL,4G,upload,7390,-100,Mumbai
AIRTEL,4G,upload,2555,-101,Mumbai
AIRTEL,4G,upload,1132,-103,Mumbai
AIRTEL,4G,upload,2730,-106,Mumbai
AIRTEL,4G,upload,3701,-102,Mumbai
AIRTEL,4G,upload,3251,-103,Mumbai
AIRTEL,4G,upload,78,na,Mumbai
AIRTEL,4G,upload,12635,-102,Mumbai
AIRTEL,4G,upload,7171,-96,Mumbai
AIRTEL,4G,upload,2226,-104,Mumbai
AIRTEL,4G,upload,6914,-99,Mumbai
AIRTEL,4G,upload,737,-101,Mumbai
AIRTEL,4G,upload,3526,-102,Mumbai
AIRTEL,4G,upload,2170,-99,Mumbai
AIRTEL,4G,upload,810,-97,Mumbai
IDEA,4G,download,8112,-63,Kerala
IDEA,4G,download,26854,-57,Kerala
IDEA,4G,download,13426,-57,Kerala
IDEA,4G,download,17003,-57,Kerala
IDEA,4G,upload,18499,-63,Kerala
IDEA,4G,upload,20126,-57,Kerala
IDEA,4G,upload,26326,-57,Kerala
IDEA,4G,upload,18536,-57,Kerala
AIRTEL,4G,download,19475,-89,Maharashtra
AIRTEL,4G,download,18355,-87,Maharashtra
AIRTEL,4G,download,15108,-91,Maharashtra
AIRTEL,4G,download,35912,-85,Maharashtra
AIRTEL,4G,download,18352,-86,Maharashtra
AIRTEL,4G,download,19878,-97,Maharashtra
AIRTEL,4G,download,32998,-90,Maharashtra
AIRTEL,4G,download,34363,-94,Maharashtra
AIRTEL,4G,download,18113,-84,Maharashtra
AIRTEL,4G,upload,10478,-89,Maharashtra
AIRTEL,4G,upload,13985,-87,Maharashtra
AIRTEL,4G,upload,15864,-91,Maharashtra
AIRTEL,4G,upload,19701,-85,Maharashtra
AIRTEL,4G,upload,12474,-86,Maharashtra
AIRTEL,4G,upload,7196,-97,Maharashtra
AIRTEL,4G,upload,20151,-90,Maharashtra
AIRTEL,4G,upload,24730,-94,Maharashtra
AIRTEL,4G,upload,19706,-84,Maharashtra
JIO,4G,download,14779,-59,Maharashtra
JIO,4G,download,9240,-61,Maharashtra
JIO,4G,upload,1599,-63,Maharashtra
JIO,4G,upload,3040,-61,Maharashtra
AIRTEL,4G,download,16886,-94,Tamil Nadu
AIRTEL,4G,download,41769,-93,Tamil Nadu
AIRTEL,4G,upload,2455,-94,Tamil Nadu
AIRTEL,4G,upload,2942,-93,Tamil Nadu
AIRTEL,4G,download,5349,na,Punjab
AIRTEL,4G,upload,1412,na,Punjab
JIO,4G,download,79344,-71,Kolkata
JIO,4G,upload,8425,-71,Kolkata
JIO,4G,download,2289,-102,Andhra Pradesh
JIO,4G,download,2580,-92,Andhra Pradesh
JIO,4G,upload,798,-102,Andhra Pradesh
JIO,4G,upload,194,-99,Andhra Pradesh
JIO,4G,download,25,-88,UP West
JIO,4G,download,913,-105,UP West
JIO,4G,download,851,-77,UP West
JIO,4G,download,1272,-82,UP West
JIO,4G,download,281,-100,UP West
JIO,4G,download,507,-77,UP West
JIO,4G,upload,1109,-88,UP West
JIO,4G,upload,39,-105,UP West
JIO,4G,upload,843,-77,UP West
JIO,4G,upload,1083,-83,UP West
JIO,4G,upload,560,-100,UP West
JIO,4G,upload,3692,-82,UP West
JIO,4G,download,79722,-59,Maharashtra
JIO,4G,download,80749,-59,Maharashtra
JIO,4G,upload,10562,-59,Maharashtra
JIO,4G,upload,8688,-59,Maharashtra
JIO,4G,download,20603,-105,Tamil Nadu
AIRTEL,4G,download,37177,-93,Tamil Nadu
JIO,4G,upload,1708,-103,Tamil Nadu
AIRTEL,4G,upload,1690,-95,Tamil Nadu
JIO,4G,download,80086,-73,Kolkata
JIO,4G,upload,8453,-73,Kolkata
AIRTEL,4G,download,29522,-78,Maharashtra
AIRTEL,4G,download,6983,-80,Maharashtra
IDEA,4G,download,14314,-78,Maharashtra
IDEA,4G,download,20869,-76,Maharashtra
IDEA,4G,download,6810,-100,Maharashtra
IDEA,4G,download,1634,-95,Maharashtra
IDEA,4G,download,2438,-96,Maharashtra
IDEA,4G,download,7387,-89,Maharashtra
AIRTEL,4G,upload,18057,-95,Maharashtra
AIRTEL,4G,upload,15231,-84,Maharashtra
IDEA,4G,upload,6842,-78,Maharashtra
IDEA,4G,upload,7652,-75,Maharashtra
IDEA,4G,upload,1700,-100,Maharashtra
IDEA,4G,upload,1195,-92,Maharashtra
IDEA,4G,upload,1616,-101,Maharashtra
IDEA,4G,upload,2377,-84,Maharashtra
JIO,4G,download,10087,-93,West Bengal
JIO,4G,upload,9811,-91,West Bengal
JIO,4G,download,635,-109,Punjab
JIO,4G,download,762,-109,Punjab
JIO,4G,download,342,-111,Punjab
JIO,4G,download,583,-111,Punjab
JIO,4G,download,1041,-94,NA
JIO,4G,upload,2605,-109,Punjab
JIO,4G,upload,1252,-109,Punjab
JIO,4G,upload,23,-111,Punjab
JIO,4G,upload,93,-111,Punjab
JIO,4G,upload,5896,-94,NA
